B_i,B_j,B_ij
1106,0,4.187370e-01
1107,0,4.681320e-01
1108,0,4.930190e-01
1109,0,4.907110e-01
1110,0,4.613150e-01
1111,0,4.014220e-01
1112,0,3.101400e-01
1113,0,1.941810e-01
1114,0,5.614200e-02
1115,0,-2.219900e-02
1116,0,-8.062200e-02
1117,0,-1.609510e-01
1118,0,-2.525190e-01
1119,0,-3.417130e-01
1120,0,-4.171840e-01
1121,0,-4.663490e-01
1122,0,-4.800330e-01
1123,0,-4.535360e-01
1124,0,-3.821480e-01
1125,0,-2.697310e-01
1126,0,-1.161580e-01
1127,0,-8.161300e-02
1128,0,-2.742430e-01
1129,0,-4.308660e-01
1130,0,-5.548560e-01
1131,0,-6.381090e-01
1132,0,-6.812220e-01
1133,0,-6.867070e-01
1134,0,-6.508190e-01
1135,0,-5.757800e-01
1136,0,-4.629930e-01
1137,0,-3.195630e-01
1138,0,-1.546800e-01
1139,0,5.861000e-03
1140,0,6.659200e-02
1141,0,1.455310e-01
1142,0,2.339930e-01
1143,0,3.175060e-01
1144,0,3.864950e-01
1145,0,1.105010e-01
1146,0,6.774500e-02
1147,0,2.950200e-02
1148,0,3.100000e-05
1149,0,-1.527100e-02
1150,0,-1.665300e-02
1151,0,-2.716000e-03
1152,0,-5.989900e-02
1153,0,-1.182540e-01
1154,0,-1.636950e-01
1155,0,-1.945760e-01
1156,0,-2.089680e-01
1157,0,-2.070680e-01
1158,0,-1.896120e-01
1159,0,-1.592600e-01
1160,0,-1.192480e-01
1161,0,-7.503700e-02
1162,0,-3.468300e-02
1163,0,-5.945000e-03
1164,0,8.750600e-02
1165,0,2.184470e-01
1166,0,3.326730e-01
1167,0,4.225080e-01
1168,0,4.809370e-01
1169,0,5.054830e-01
1170,0,4.958650e-01
1171,0,4.546810e-01
1172,0,3.873840e-01
1173,0,2.992670e-01
1174,0,1.951770e-01
1175,0,7.932400e-02
1176,0,2.180100e-02
1177,0,6.795200e-02
1178,0,1.023130e-01
1179,0,1.337820e-01
1180,0,1.620800e-01
1181,0,1.883920e-01
1182,0,2.129220e-01
1183,0,2.290520e-01
1184,0,2.321130e-01
1185,0,2.133200e-01
1186,0,1.690180e-01
1187,0,9.354400e-02
1188,0,1.361800e-02
1189,0,1.030250e-01
1190,0,1.577850e-01
1191,0,1.803510e-01
1192,0,1.745730e-01
1193,0,1.485930e-01
1194,0,-2.510410e-01
1195,0,-2.270440e-01
1196,0,-1.917470e-01
1197,0,-1.489340e-01
1198,0,-1.015650e-01
1199,0,-5.451700e-02
1200,0,-6.114000e-03
1201,0,-2.039000e-03
1202,0,-1.715000e-03
1203,0,-2.769000e-03
1204,0,-6.710000e-03
1205,0,-1.518100e-02
1206,0,-2.775600e-02
1207,0,-4.233100e-02
1208,0,-5.671800e-02
1209,0,-6.609600e-02
1210,0,-6.544600e-02
1211,0,-5.096600e-02
1212,0,-1.791400e-02
1213,0,-3.782600e-02
1214,0,-8.018000e-02
1215,0,-1.004170e-01
1216,0,-9.819300e-02
1217,0,-7.820800e-02
1218,0,-4.526100e-02
1219,0,-7.409000e-03
1220,0,2.774900e-02
1221,0,5.326200e-02
1222,0,6.242000e-02
1223,0,5.447700e-02
1224,0,2.652500e-02
1225,0,4.072000e-02
1226,0,1.402430e-01
1227,0,2.231430e-01
1228,0,2.858000e-01
1229,0,3.230020e-01
1230,0,3.344020e-01
1231,0,3.216250e-01
1232,0,2.865570e-01
1233,0,2.337640e-01
1234,0,1.699040e-01
1235,0,1.029660e-01
1236,0,4.206200e-02
1237,0,-1.064900e-02
1238,0,-9.128100e-02
1239,0,-1.599970e-01
1240,0,-2.130480e-01
1241,0,-2.454610e-01
1242,0,-2.577140e-01
1243,0,2.021860e-01
1244,0,1.994580e-01
1245,0,1.824100e-01
1246,0,1.530800e-01
1247,0,1.123660e-01
1248,0,6.414700e-02
1249,0,7.634000e-03
1250,0,-2.056821e-02
1251,0,-4.858894e-02
1252,0,-6.997649e-02
1253,0,-8.246555e-02
1254,0,-8.060645e-02
1255,0,-6.327830e-02
1256,0,-4.027791e-02
1257,0,-1.544717e-02
1258,0,8.181388e-03
1259,0,2.181876e-02
1260,0,2.306335e-02
1261,0,9.267813e-03
1262,0,-2.906000e-03
1263,0,-2.053900e-02
1264,0,-5.149900e-02
1265,0,-9.084500e-02
1266,0,-1.318510e-01
1267,0,-1.685930e-01
1268,0,-1.944260e-01
1269,0,-2.044220e-01
1270,0,-1.960420e-01
1271,0,-1.668330e-01
1272,0,-1.187010e-01
1273,0,-5.143600e-02
1274,0,-3.487200e-02
1275,0,-1.161110e-01
1276,0,-1.812310e-01
1277,0,-2.327450e-01
1278,0,-2.674580e-01
1279,0,-2.858920e-01
1280,0,-2.891860e-01
1281,0,-2.750670e-01
1282,0,-2.441480e-01
1283,0,-1.965600e-01
1284,0,-1.354370e-01
1285,0,-6.517000e-02
1286,0,3.961000e-03
1287,0,4.078600e-02
1288,0,8.312600e-02
1289,0,1.261680e-01
1290,0,1.628180e-01
1291,0,1.892480e-01
1292,0,-4.008889e-02
1293,0,1.372446e-02
1294,0,4.594940e-02
1295,0,5.722538e-02
1296,0,5.245551e-02
1297,0,2.858621e-02
1298,0,1.079100e-02
1299,0,4.632700e-02
1300,0,7.316300e-02
1301,0,9.559000e-02
1302,0,1.136840e-01
1303,0,1.280340e-01
1304,0,1.372240e-01
1305,0,1.387490e-01
1306,0,1.289810e-01
1307,0,1.053040e-01
1308,0,6.730400e-02
1309,0,1.501600e-02
1310,0,-5.531328e-02
1311,0,-1.496732e-01
1312,0,-2.657077e-01
1313,0,-3.854964e-01
1314,0,-5.119138e-01
1315,0,-6.242993e-01
1316,0,-1.407488e+00
1317,0,-1.336727e+00
1318,0,-1.196229e+00
1319,0,-9.617835e-01
1320,0,-6.490465e-01
1321,0,-2.768473e-01
1322,0,-5.169700e-02
1323,0,-2.327740e-01
1324,0,-3.782340e-01
1325,0,-4.917860e-01
1326,0,-5.721930e-01
1327,0,-6.191810e-01
1328,0,-6.303930e-01
1329,0,-6.021640e-01
1330,0,-5.302280e-01
1331,0,-4.118260e-01
1332,0,-2.523910e-01
1333,0,-5.457700e-02
1334,0,3.794875e-02
1335,0,1.282336e-01
1336,0,2.550486e-01
1337,0,4.236418e-01
1338,0,5.900366e-01
1339,0,7.436394e-01
1340,0,-2.152023e-01
1341,0,-7.355060e-02
1342,0,-5.537329e-03
1343,0,6.957042e-02
1344,0,8.988931e-02
1345,0,6.719160e-02
1346,0,7.167986e-03
1347,0,1.059190e-01
1348,0,2.095190e-01
1349,0,2.911850e-01
1350,0,3.480550e-01
1351,0,3.770730e-01
1352,0,3.782040e-01
1353,0,3.525200e-01
1354,0,3.041380e-01
1355,0,2.373470e-01
1356,0,1.597230e-01
1357,0,8.336800e-02
1358,0,1.871100e-02
1359,0,-1.112630e-01
1360,0,-2.816520e-01
1361,0,-4.350440e-01
1362,0,-5.605720e-01
1363,0,-6.480310e-01
1364,0,-6.921580e-01
1365,0,-6.904230e-01
1366,0,-6.442330e-01
1367,0,-5.588130e-01
1368,0,-4.387250e-01
1369,0,-2.911730e-01
1370,0,-1.195910e-01
1371,0,-3.927732e-02
1372,0,-1.344130e-01
1373,0,-1.957044e-01
1374,0,-2.747512e-01
1375,0,-3.532051e-01
1376,0,-4.604046e-01
1377,0,-5.165825e-01
1378,0,-5.509562e-01
1379,0,-5.551780e-01
1380,0,-5.095106e-01
1381,0,-4.073867e-01
1382,0,-2.040685e-01
1383,0,-2.628005e-02
1384,0,-2.395377e-01
1385,0,-3.844996e-01
1386,0,-4.586972e-01
1387,0,-4.207578e-01
1388,0,-3.473838e-01
1389,0,7.321097e-01
1390,0,6.836608e-01
1391,0,5.971897e-01
1392,0,4.744083e-01
1393,0,3.297729e-01
1394,0,1.847467e-01
1395,0,2.252133e-02
1396,0,3.776800e-02
1397,0,7.102800e-02
1398,0,9.839000e-02
1399,0,1.250110e-01
1400,0,1.489880e-01
1401,0,1.722610e-01
1402,0,1.906660e-01
1403,0,2.010600e-01
1404,0,1.969110e-01
1405,0,1.712750e-01
1406,0,1.207890e-01
1407,0,3.933900e-02
1408,0,6.936700e-02
1409,0,1.515030e-01
1410,0,1.981570e-01
1411,0,2.101880e-01
1412,0,1.921930e-01
1413,0,1.521260e-01
1414,0,1.002980e-01
1415,0,4.732000e-02
1416,0,2.240000e-03
1417,0,-2.530100e-02
1418,0,-3.298400e-02
1419,0,-1.946900e-02
1420,0,-4.669200e-02
1421,0,-1.622620e-01
1422,0,-2.570510e-01
1423,0,-3.302550e-01
1424,0,-3.716500e-01
1425,0,-3.813560e-01
1426,0,-3.622950e-01
1427,0,-3.169210e-01
1428,0,-2.515210e-01
1429,0,-1.756630e-01
1430,0,-1.000040e-01
1431,0,-3.671800e-02
1432,0,2.749625e-02
1433,0,2.322035e-01
1434,0,4.252643e-01
1435,0,5.757203e-01
1436,0,6.856295e-01
1437,0,7.383694e-01
1438,0,-1.567388e-01
1439,0,-1.958739e-01
1440,0,-2.055490e-01
1441,0,-1.973775e-01
1442,0,-1.538164e-01
1443,0,-9.482537e-02
1444,0,-1.081592e-02
1445,0,-6.960600e-02
1446,0,-1.345390e-01
1447,0,-1.867130e-01
1448,0,-2.266380e-01
1449,0,-2.538760e-01
1450,0,-2.691930e-01
1451,0,-2.700180e-01
1452,0,-2.558630e-01
1453,0,-2.242870e-01
1454,0,-1.742870e-01
1455,0,-1.094780e-01
1456,0,-3.163400e-02
1457,0,2.888600e-02
1458,0,8.901700e-02
1459,0,1.613370e-01
1460,0,2.380950e-01
1461,0,3.090930e-01
1462,0,3.655440e-01
1463,0,3.986960e-01
1464,0,4.024910e-01
1465,0,3.743710e-01
1466,0,3.116150e-01
1467,0,2.173370e-01
1468,0,9.309400e-02
1469,0,5.971100e-02
1470,0,1.994830e-01
1471,0,3.126580e-01
1472,0,4.022420e-01
1473,0,4.636930e-01
1474,0,4.977430e-01
1475,0,5.051400e-01
1476,0,4.829830e-01
1477,0,4.319170e-01
1478,0,3.514310e-01
1479,0,2.457700e-01
1480,0,1.206210e-01
1481,0,5.682841e-03
1482,0,2.569241e-02
1483,0,2.385608e-02
1484,0,-8.750073e-03
1485,0,-4.796663e-02
1486,0,-1.077284e-01
1487,0,-3.942114e-02
1488,0,-9.526181e-03
1489,0,1.943524e-02
1490,0,3.743010e-02
1491,0,4.049699e-02
1492,0,2.941798e-02
1493,0,4.603951e-03
1494,0,5.288000e-02
1495,0,1.030690e-01
1496,0,1.423460e-01
1497,0,1.701990e-01
1498,0,1.856740e-01
1499,0,1.891670e-01
1500,0,1.801850e-01
1501,0,1.599160e-01
1502,0,1.292860e-01
1503,0,9.093800e-02
1504,0,5.033800e-02
1505,0,1.231700e-02
1506,0,-4.678500e-02
1507,0,-1.193610e-01
1508,0,-1.848750e-01
1509,0,-2.375860e-01
1510,0,-2.726400e-01
1511,0,-2.876000e-01
1512,0,-2.820970e-01
1513,0,-2.577910e-01
1514,0,-2.183210e-01
1515,0,-1.674400e-01
1516,0,-1.086650e-01
1517,0,-4.375400e-02
1518,0,-7.644000e-03
1519,0,-2.151700e-02
1520,0,-3.106300e-02
1521,0,-3.993100e-02
1522,0,-5.150500e-02
1523,0,-6.623500e-02
1524,0,-8.263800e-02
1525,0,-9.726000e-02
1526,0,-1.064930e-01
1527,0,-1.040060e-01
1528,0,-8.605600e-02
1529,0,-4.920300e-02
1530,0,-9.262714e-03
1531,0,-6.798898e-02
1532,0,-1.003061e-01
1533,0,-1.150625e-01
1534,0,-1.001402e-01
1535,0,-7.434976e-02
1536,0,-1.139492e-01
1537,0,-1.599120e-01
1538,0,-1.828938e-01
1539,0,-1.864634e-01
1540,0,-1.489862e-01
1541,0,-8.838442e-02
1542,0,-1.127486e-02
1543,0,-1.036631e-01
1544,0,-2.219044e-01
1545,0,-3.027915e-01
1546,0,-3.638607e-01
1547,0,-4.011819e-01
1548,0,-3.979928e-01
1549,0,-3.756960e-01
1550,0,-3.246426e-01
1551,0,-2.612358e-01
1552,0,-1.819792e-01
1553,0,-9.632806e-02
1554,0,-2.251577e-02
1555,0,3.410400e-02
1556,0,7.903900e-02
1557,0,1.099330e-01
1558,0,1.250520e-01
1559,0,1.248380e-01
1560,0,1.113180e-01
1561,0,8.876600e-02
1562,0,6.221200e-02
1563,0,3.633600e-02
1564,0,1.609100e-02
1565,0,3.186000e-03
1566,0,-1.441000e-03
1567,0,-1.821700e-02
1568,0,-6.381100e-02
1569,0,-1.009500e-01
1570,0,-1.291510e-01
1571,0,-1.437270e-01
1572,0,-1.448000e-01
1573,0,-1.338110e-01
1574,0,-1.123180e-01
1575,0,-8.352800e-02
1576,0,-5.252600e-02
1577,0,-2.454400e-02
1578,0,-5.463000e-03
1579,0,4.301003e-03
1580,0,2.639697e-02
1581,0,3.081807e-02
1582,0,1.012809e-02
1583,0,-1.934556e-02
1584,0,-6.439148e-02
1585,0,-4.461291e-01
1586,0,-3.262164e-01
1587,0,-2.172899e-01
1588,0,-1.252212e-01
1589,0,-6.523791e-02
1590,0,-1.857910e-02
1591,0,1.609400e-02
1592,0,7.370400e-02
1593,0,1.194020e-01
1594,0,1.531900e-01
1595,0,1.727710e-01
1596,0,1.785210e-01
1597,0,1.703570e-01
1598,0,1.492220e-01
1599,0,1.174680e-01
1600,0,7.863700e-02
1601,0,3.931700e-02
1602,0,6.334000e-03
1603,0,-1.297411e-01
1604,0,-3.071318e-01
1605,0,-4.477167e-01
1606,0,-5.598009e-01
1607,0,-6.318795e-01
1608,0,-6.612246e-01
1609,0,-1.092247e+00
1610,0,-8.678900e-01
1611,0,-7.092327e-01
1612,0,-5.279885e-01
1613,0,-3.247081e-01
1614,0,-1.129972e-01
1615,0,-1.383625e-01
1616,0,-3.627092e-01
1617,0,-5.426028e-01
1618,0,-7.146835e-01
1619,0,-8.160190e-01
1620,0,-9.037847e-01
1621,0,1.093469e+00
1622,0,9.482280e-01
1623,0,7.723990e-01
1624,0,5.934235e-01
1625,0,3.880981e-01
1626,0,1.614964e-01
1627,0,-8.939000e-03
1628,0,-6.502100e-02
1629,0,-1.475450e-01
1630,0,-2.457420e-01
1631,0,-3.423640e-01
1632,0,-4.236160e-01
1633,0,-4.749660e-01
1634,0,-4.857560e-01
1635,0,-4.498630e-01
1636,0,-3.624600e-01
1637,0,-2.302700e-01
1638,0,-5.167500e-02
1639,0,-3.212500e-01
1640,0,-6.367583e-01
1641,0,-9.805669e-01
1642,0,-1.280399e+00
1643,0,-1.513995e+00
1644,0,-1.741191e+00
1645,0,1.847195e-01
1646,0,1.178159e-01
1647,0,8.056405e-02
1648,0,5.806687e-02
1649,0,3.793679e-02
1650,0,1.636984e-02
1651,0,3.748000e-02
1652,0,1.803650e-01
1653,0,3.057540e-01
1654,0,4.061800e-01
1655,0,4.712760e-01
1656,0,4.981720e-01
1657,0,4.870350e-01
1658,0,4.412860e-01
1659,0,3.675350e-01
1660,0,2.699630e-01
1661,0,1.585580e-01
1662,0,3.354300e-02
1663,0,5.991978e-02
1664,0,1.222365e-01
1665,0,1.864375e-01
1666,0,2.600397e-01
1667,0,3.481013e-01
1668,0,4.530245e-01
1669,0,-2.252195e-01
1670,0,-1.968284e-01
1671,0,-1.670109e-01
1672,0,-1.389278e-01
1673,0,-1.004265e-01
1674,0,-4.840312e-02
1675,0,-1.663800e-02
1676,0,-6.795700e-02
1677,0,-9.377400e-02
1678,0,-9.488300e-02
1679,0,-7.487000e-02
1680,0,-4.001200e-02
1681,0,1.720000e-04
1682,0,3.657800e-02
1683,0,6.037100e-02
1684,0,6.640900e-02
1685,0,5.043100e-02
1686,0,1.259600e-02
1687,0,1.273767e-01
1688,0,2.857224e-01
1689,0,4.441695e-01
1690,0,5.929345e-01
1691,0,7.181008e-01
1692,0,8.145236e-01
1693,0,-8.084517e-02
1694,0,-4.012029e-02
1695,0,-2.412182e-03
1696,0,2.228557e-02
1697,0,3.112002e-02
1698,0,2.121044e-02
1699,0,-3.900000e-04
1700,0,-1.354000e-02
1701,0,-4.284200e-02
1702,0,-8.333900e-02
1703,0,-1.268190e-01
1704,0,-1.660000e-01
1705,0,-1.931580e-01
1706,0,-2.025990e-01
1707,0,-1.908060e-01
1708,0,-1.560390e-01
1709,0,-9.987700e-02
1710,0,-2.254000e-02
1711,0,-6.849097e-02
1712,0,-1.449153e-01
1713,0,-2.053057e-01
1714,0,-2.607353e-01
1715,0,-2.983509e-01
1716,0,-3.304676e-01
1717,0,-7.547411e-01
1718,0,-6.716730e-01
1719,0,-5.792740e-01
1720,0,-4.536586e-01
1721,0,-3.059223e-01
1722,0,-1.299683e-01
1723,0,6.340000e-03
1724,0,4.001000e-02
1725,0,8.231900e-02
1726,0,1.264010e-01
1727,0,1.638050e-01
1728,0,1.892160e-01
1729,0,1.986840e-01
1730,0,1.909080e-01
1731,0,1.669720e-01
1732,0,1.279240e-01
1733,0,7.783600e-02
1734,0,1.694600e-02
1735,0,2.238928e-02
1736,0,4.264929e-02
1737,0,5.477984e-02
1738,0,5.791715e-02
1739,0,5.206180e-02
1740,0,4.832653e-02
1741,0,-7.371327e-01
1742,0,-6.252873e-01
1743,0,-4.912921e-01
1744,0,-3.524856e-01
1745,0,-1.995541e-01
1746,0,-6.822746e-02
1747,0,-4.746343e-02
1748,0,-1.375044e-01
1749,0,-2.344891e-01
1750,0,-3.502297e-01
1751,0,-4.834085e-01
1752,0,-6.230966e-01
