B_i,B_j,B_ij
678,0,-2.090867e-02
679,0,1.405494e-02
680,0,2.912208e-02
681,0,2.898298e-01
682,0,1.439844e-01
683,0,-4.497115e-02
684,0,-2.738782e-01
685,0,-5.345692e-01
686,0,-8.131814e-01
687,0,-1.090808e+00
688,0,-1.345679e+00
689,0,-1.556575e+00
690,0,-1.706663e+00
691,0,-1.786691e+00
692,0,-1.796624e+00
693,0,9.429661e-01
694,0,1.009274e+00
695,0,1.078965e+00
696,0,1.141906e+00
697,0,1.186075e+00
698,0,1.198810e+00
699,0,3.128600e-02
700,0,1.319720e-01
701,0,1.917630e-01
702,0,2.110690e-01
703,0,1.954080e-01
704,0,1.539260e-01
705,0,9.869400e-02
706,0,4.259400e-02
707,0,-3.251000e-03
708,0,-2.950600e-02
709,0,-3.196400e-02
710,0,-9.268000e-03
711,0,-1.010701e+00
712,0,-1.053590e+00
713,0,-1.059270e+00
714,0,-1.028075e+00
715,0,-9.594273e-01
716,0,-8.523306e-01
717,0,-3.419639e-01
718,0,-3.188366e-01
719,0,-2.785184e-01
720,0,-2.156548e-01
721,0,-1.259443e-01
722,0,-7.437845e-03
723,0,1.136200e-02
724,0,7.009100e-02
725,0,1.448470e-01
726,0,2.263190e-01
727,0,3.031200e-01
728,0,3.641940e-01
729,0,3.995600e-01
730,0,4.019060e-01
731,0,3.675570e-01
732,0,2.948890e-01
733,0,1.853090e-01
734,0,4.117700e-02
735,0,1.167971e+00
736,0,1.155295e+00
737,0,1.150695e+00
738,0,1.154690e+00
739,0,1.164745e+00
740,0,1.175560e+00
741,0,7.725535e-03
742,0,-1.409921e-02
743,0,-4.655349e-02
744,0,-9.082844e-02
745,0,-1.461571e-01
746,0,-2.092218e-01
747,0,-1.996900e-02
748,0,-9.906400e-02
749,0,-1.717710e-01
750,0,-2.308240e-01
751,0,-2.705340e-01
752,0,-2.876700e-01
753,0,-2.817840e-01
754,0,-2.551000e-01
755,0,-2.115510e-01
756,0,-1.555730e-01
757,0,-9.063600e-02
758,0,-1.900500e-02
759,0,1.331148e-01
760,0,1.592024e-01
761,0,1.628489e-01
762,0,1.441062e-01
763,0,1.043346e-01
764,0,4.631919e-02
765,0,-3.206761e-02
766,0,-7.996311e-02
767,0,-1.308722e-01
768,0,-1.782951e-01
769,0,-2.178556e-01
770,0,-2.473525e-01
771,0,-2.662473e-01
772,0,-2.748960e-01
773,0,-2.738266e-01
774,0,-2.632777e-01
775,0,-2.431141e-01
776,0,-2.131323e-01
